timeStamp;userID;targetApp;eventType;url;content;target.workbookName;target.sheetName;target.id;target.class;target.tagName;target.type;target.name;target.value;target.innerText;target.checked;target.href;target.option
2019-03-20T04:43:34.865Z;vleno;Chrome;paste;;3207;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T04:43:35.233Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_ZipCode;3207;;;;NA
2019-03-20T04:43:39.471Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T04:43:42.730Z;vleno;Chrome;editField;;;;;Address_Country;NA;SELECT;select-one;Address_Country;Australia;;;;NA
2019-03-20T04:43:44.178Z;vleno;Chrome;mouseClick;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T04:43:44.178Z;vleno;Chrome;editField;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T04:43:45.455Z;vleno;Chrome;mouseClick;;;;;;NA;BUTTON;submit;;submit;Submit;;;NA
2019-03-20T04:43:46.604Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM/thankyou;;;;;NA;;;;;;;;NA
2019-03-20T04:43:48.203Z;vleno;Chrome;mouseClick;;;;;;NA;B;;;;Add another response;;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;NA
2019-03-20T04:43:48.552Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;;;;;NA;;;;;;;;NA
2019-03-20T04:43:52.300Z;vleno;Excel;editCell;;;StudentRecords.xlsx;Sheet2;F5;NA;;;;120 Princes St, Port Melbourne, VIC 3207, Melbourne, Australia ;;;;NA
2019-03-20T04:43:52.301Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;A6;NA;;;;Audrey Backer;;;;NA
2019-03-20T04:43:52.373Z;;OS-Clipboard;copy;;Audrey Backer;;;;NA;;;;;;;;NA
2019-03-20T04:43:53.995Z;vleno;Chrome;paste;;Audrey Backer;;;;NA;INPUT;text;Name_First;;;;;NA
2019-03-20T04:43:56.059Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_First;Audrey;;;;NA
2019-03-20T04:43:56.114Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T04:43:56.441Z;vleno;Chrome;paste;;Audrey Backer;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T04:43:59.049Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_Last;Backer;;;;NA
2019-03-20T04:44:03.139Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;B6;NA;;;;20/06/1987;;;;NA
2019-03-20T04:44:03.184Z;;OS-Clipboard;copy;;20/06/1987;;;;NA;;;;;;;;NA
2019-03-20T04:44:05.325Z;vleno;Chrome;mouseClick;;;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T04:44:05.521Z;vleno;Chrome;paste;;20/06/1987;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T04:44:09.657Z;vleno;Chrome;editField;;;;;Date-date;NA;INPUT;text;date;20-06-1987;;;;NA
2019-03-20T04:44:13.207Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;E6;NA;;;;United States;;;;NA
2019-03-20T04:44:13.259Z;;OS-Clipboard;copy;;United States;;;;NA;;;;;;;;NA
2019-03-20T04:44:14.929Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T04:44:15.265Z;vleno;Chrome;paste;;United States;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T04:44:16.535Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;SingleLine;United States;;;;NA
2019-03-20T04:44:23.850Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;C6;NA;;;;+61 519 790 1066;;;;NA
2019-03-20T04:44:23.935Z;;OS-Clipboard;copy;;+61 519 790 1066;;;;NA;;;;;;;;NA
2019-03-20T04:44:26.101Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T04:44:26.438Z;vleno;Chrome;paste;;+61 519 790 1066;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T04:44:32.102Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;countrycode;519-790-1066;;;;NA
2019-03-20T04:44:35.110Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;D6;NA;;;;abacker@gmail.com;;;;NA
2019-03-20T04:44:35.178Z;;OS-Clipboard;copy;;abacker@gmail.com;;;;NA;;;;;;;;NA
2019-03-20T04:44:36.941Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T04:44:37.172Z;vleno;Chrome;paste;;abacker@gmail.com;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T04:44:37.574Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Email;abacker@gmail.com;;;;NA
2019-03-20T04:44:40.528Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;F6;NA;;;;9/271 William St, Melbourne, VIC 3000, Melbourne, Australia;;;;NA
2019-03-20T04:44:44.705Z;;OS-Clipboard;copy;;9/271 William St, Melbourne;;;;NA;;;;;;;;NA
2019-03-20T04:44:46.702Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T04:44:46.965Z;vleno;Chrome;paste;;9/271 William St, Melbourne;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T04:44:47.414Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_AddressLine1;9/271 William St, Melbourne;;;;NA
2019-03-20T04:44:51.172Z;;OS-Clipboard;copy;;Melbourne;;;;NA;;;;;;;;NA
2019-03-20T04:44:52.805Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T04:44:53.064Z;vleno;Chrome;paste;;Melbourne;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T04:44:53.422Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_City;Melbourne;;;;NA
2019-03-20T04:44:59.833Z;;OS-Clipboard;copy;;VIC;;;;NA;;;;;;;;NA
2019-03-20T04:45:01.693Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T04:45:01.912Z;vleno;Chrome;paste;;VIC;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T04:45:02.222Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_Region;VIC;;;;NA
2019-03-20T04:45:05.694Z;;OS-Clipboard;copy;;3000;;;;NA;;;;;;;;NA
2019-03-20T04:45:07.534Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T04:45:07.766Z;vleno;Chrome;paste;;3000;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T04:45:08.278Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_ZipCode;3000;;;;NA
2019-03-20T04:45:11.053Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T04:45:13.942Z;vleno;Chrome;editField;;;;;Address_Country;NA;SELECT;select-one;Address_Country;Australia;;;;NA
2019-03-20T04:45:16.150Z;vleno;Chrome;mouseClick;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T04:45:16.151Z;vleno;Chrome;editField;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T04:45:17.563Z;vleno;Chrome;mouseClick;;;;;;NA;BUTTON;submit;;submit;Submit;;;NA
2019-03-20T04:45:18.746Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM/thankyou;;;;;NA;;;;;;;;NA
2019-03-20T04:45:21.027Z;vleno;Chrome;mouseClick;;;;;;NA;B;;;;Add another response;;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;NA
2019-03-20T04:45:21.370Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;;;;;NA;;;;;;;;NA
2019-03-20T04:45:25.541Z;vleno;Excel;editCell;;;StudentRecords.xlsx;Sheet2;F6;NA;;;;9/271 William St, Melbourne, VIC 3000, Melbourne, Australia;;;;NA
2019-03-20T04:45:25.542Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;A7;NA;;;;Carl Gustafsson;;;;NA
2019-03-20T04:45:25.719Z;;OS-Clipboard;copy;;Carl Gustafsson;;;;NA;;;;;;;;NA
2019-03-20T04:45:27.810Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_First;;;;;NA
2019-03-20T04:45:28.057Z;vleno;Chrome;paste;;Carl Gustafsson;;;;NA;INPUT;text;Name_First;;;;;NA
2019-03-20T04:45:32.027Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_First;Carl;;;;NA
2019-03-20T04:45:32.121Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T04:45:32.409Z;vleno;Chrome;paste;;Carl Gustafsson;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T04:45:35.457Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_Last;Gustafsson;;;;NA
2019-03-20T04:45:38.855Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;B7;NA;;;;01/08/1987;;;;NA
2019-03-20T04:45:38.941Z;;OS-Clipboard;copy;;01/08/1987;;;;NA;;;;;;;;NA
2019-03-20T04:45:40.844Z;vleno;Chrome;mouseClick;;;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T04:45:41.169Z;vleno;Chrome;paste;;01/08/1987;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T04:45:44.997Z;vleno;Chrome;editField;;;;;Date-date;NA;INPUT;text;date;01-08-1987;;;;NA
2019-03-20T04:45:48.880Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;E7;NA;;;;Sweden;;;;NA
2019-03-20T04:45:48.935Z;;OS-Clipboard;copy;;Sweden;;;;NA;;;;;;;;NA
2019-03-20T04:45:50.737Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T04:45:51.057Z;vleno;Chrome;paste;;Sweden;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T04:45:51.433Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;SingleLine;Sweden;;;;NA
2019-03-20T04:45:54.185Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;C7;NA;;;;+61 043 587 1823;;;;NA
2019-03-20T04:45:54.222Z;;OS-Clipboard;copy;;+61 043 587 1823;;;;NA;;;;;;;;NA
2019-03-20T04:45:56.121Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T04:45:56.305Z;vleno;Chrome;paste;;+61 043 587 1823;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T04:46:02.170Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;countrycode;043-587-1823;;;;NA
2019-03-20T04:46:05.497Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;D7;NA;;;;cgustafsson@gmail.com;;;;NA
2019-03-20T04:46:05.603Z;;OS-Clipboard;copy;;cgustafsson@gmail.com;;;;NA;;;;;;;;NA
2019-03-20T04:46:07.225Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T04:46:07.633Z;vleno;Chrome;paste;;cgustafsson@gmail.com;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T04:46:08.074Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Email;cgustafsson@gmail.com;;;;NA
2019-03-20T04:46:10.948Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;F7;NA;;;;177 Cecil St, South Melbourne, VIC 3205, Melbourne, Australia;;;;NA
2019-03-20T04:46:14.659Z;;OS-Clipboard;copy;;177 Cecil St, South Melbourne;;;;NA;;;;;;;;NA
2019-03-20T04:46:16.482Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T04:46:16.793Z;vleno;Chrome;paste;;177 Cecil St, South Melbourne;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T04:46:17.186Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_AddressLine1;177 Cecil St, South Melbourne;;;;NA
2019-03-20T04:46:20.663Z;;OS-Clipboard;copy;;Melbourne;;;;NA;;;;;;;;NA
2019-03-20T04:46:22.505Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T04:46:22.699Z;vleno;Chrome;paste;;Melbourne;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T04:46:23.097Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_City;Melbourne;;;;NA
2019-03-20T04:46:26.812Z;;OS-Clipboard;copy;;VIC;;;;NA;;;;;;;;NA
2019-03-20T04:46:28.560Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T04:46:28.817Z;vleno;Chrome;paste;;VIC;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T04:46:29.265Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_Region;VIC;;;;NA
2019-03-20T04:46:32.858Z;;OS-Clipboard;copy;;3205;;;;NA;;;;;;;;NA
2019-03-20T04:46:34.561Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T04:46:34.921Z;vleno;Chrome;paste;;3205;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T04:46:35.521Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_ZipCode;3205;;;;NA
2019-03-20T04:46:35.596Z;vleno;Chrome;mouseClick;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T04:46:35.596Z;vleno;Chrome;editField;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T04:46:40.384Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T04:46:44.865Z;vleno;Chrome;editField;;;;;Address_Country;NA;SELECT;select-one;Address_Country;Australia;;;;NA
2019-03-20T04:47:02.708Z;vleno;Chrome;mouseClick;;;;;;NA;BUTTON;submit;;submit;Submit;;;NA
2019-03-20T04:47:03.853Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM/thankyou;;;;;NA;;;;;;;;NA
2019-03-20T04:47:05.915Z;vleno;Chrome;mouseClick;;;;;;NA;B;;;;Add another response;;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;NA
2019-03-20T04:47:06.263Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;;;;;NA;;;;;;;;NA
2019-03-20T04:47:10.359Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;A8;NA;;;;Sarah Johnson;;;;NA
2019-03-20T04:47:10.359Z;vleno;Excel;editCell;;;StudentRecords.xlsx;Sheet2;F7;NA;;;;177 Cecil St, South Melbourne, VIC 3205, Melbourne, Australia;;;;NA
2019-03-20T04:47:10.821Z;;OS-Clipboard;copy;;Sarah Johnson;;;;NA;;;;;;;;NA
2019-03-20T04:47:12.473Z;vleno;Chrome;paste;;Sarah Johnson;;;;NA;INPUT;text;Name_First;;;;;NA
2019-03-20T04:47:14.842Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_First;Sarah;;;;NA
2019-03-20T04:47:14.907Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T04:47:15.200Z;vleno;Chrome;paste;;Sarah Johnson;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T04:47:17.982Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_Last;Johnson;;;;NA
2019-03-20T04:47:21.382Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;B8;NA;;;;25/03/1989;;;;NA
2019-03-20T04:47:21.442Z;;OS-Clipboard;copy;;25/03/1989;;;;NA;;;;;;;;NA
2019-03-20T04:47:23.173Z;vleno;Chrome;mouseClick;;;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T04:47:23.389Z;vleno;Chrome;paste;;25/03/1989;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T04:47:27.063Z;vleno;Chrome;editField;;;;;Date-date;NA;INPUT;text;date;25-03-1989;;;;NA
2019-03-20T04:47:30.395Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;E8;NA;;;;Australia;;;;NA
2019-03-20T04:47:30.524Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T04:47:32.045Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T04:47:32.382Z;vleno;Chrome;paste;;Australia;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T04:47:32.758Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;SingleLine;Australia;;;;NA
2019-03-20T04:47:36.278Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;C8;NA;;;;+61 035 341 2938;;;;NA
2019-03-20T04:47:36.367Z;;OS-Clipboard;copy;;+61 035 341 2938;;;;NA;;;;;;;;NA
2019-03-20T04:47:38.069Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T04:47:38.349Z;vleno;Chrome;paste;;+61 035 341 2938;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T04:47:44.734Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;countrycode;035-341-2938;;;;NA
2019-03-20T04:47:48.488Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;D8;NA;;;;sjohnson@gmail.com;;;;NA
2019-03-20T04:47:48.541Z;;OS-Clipboard;copy;;sjohnson@gmail.com;;;;NA;;;;;;;;NA
2019-03-20T04:47:50.525Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T04:47:50.861Z;vleno;Chrome;paste;;sjohnson@gmail.com;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T04:47:51.630Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Email;sjohnson@gmail.com;;;;NA
2019-03-20T04:47:55.163Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;F8;NA;;;;225 Abbotsford St, North Melbourne, VIC 3051, Melbourne, Australia;;;;NA
2019-03-20T04:48:00.112Z;;OS-Clipboard;copy;;225 Abbotsford St, North Melbourne;;;;NA;;;;;;;;NA
2019-03-20T04:48:02.021Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T04:48:02.249Z;vleno;Chrome;paste;;225 Abbotsford St, North Melbourne;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T04:48:02.574Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_AddressLine1;225 Abbotsford St, North Melbourne;;;;NA
2019-03-20T04:48:07.187Z;;OS-Clipboard;copy;;Melbourne;;;;NA;;;;;;;;NA
2019-03-20T04:48:08.741Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T04:48:09.025Z;vleno;Chrome;paste;;Melbourne;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T04:48:09.430Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_City;Melbourne;;;;NA
2019-03-20T04:48:13.428Z;;OS-Clipboard;copy;;VIC;;;;NA;;;;;;;;NA
2019-03-20T04:48:15.013Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T04:48:15.227Z;vleno;Chrome;paste;;VIC;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T04:48:15.541Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_Region;VIC;;;;NA
2019-03-20T04:48:18.910Z;;OS-Clipboard;copy;;3051;;;;NA;;;;;;;;NA
2019-03-20T04:48:20.560Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T04:48:20.873Z;vleno;Chrome;paste;;3051;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T04:48:21.369Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_ZipCode;3051;;;;NA
2019-03-20T04:48:24.586Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T04:48:27.562Z;vleno;Chrome;editField;;;;;Address_Country;NA;SELECT;select-one;Address_Country;Australia;;;;NA
2019-03-20T04:48:29.621Z;vleno;Chrome;mouseClick;;;;;;NA;BUTTON;submit;;submit;Submit;;;NA
2019-03-20T04:48:30.772Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM/thankyou;;;;;NA;;;;;;;;NA
2019-03-20T04:48:35.931Z;vleno;Excel;editCell;;;StudentRecords.xlsx;Sheet2;F8;NA;;;;225 Abbotsford St, North Melbourne, VIC 3051, Melbourne, Australia;;;;NA
2019-03-20T04:48:35.932Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;A9;NA;;;;Andrea Bolzano;;;;NA
2019-03-20T04:48:36.153Z;;OS-Clipboard;copy;;Andrea Bolzano;;;;NA;;;;;;;;NA
2019-03-20T04:48:38.378Z;vleno;Chrome;mouseClick;;;;;;NA;B;;;;Add another response;;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;NA
2019-03-20T04:48:38.724Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;;;;;NA;;;;;;;;NA
2019-03-20T04:48:40.857Z;vleno;Chrome;paste;;Andrea Bolzano;;;;NA;INPUT;text;Name_First;;;;;NA
2019-03-20T04:48:43.378Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_First;Andrea;;;;NA
2019-03-20T04:48:43.434Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T04:48:43.720Z;vleno;Chrome;paste;;Andrea Bolzano;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T04:48:46.968Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_Last;Bolzano;;;;NA
2019-03-20T04:48:49.656Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;B9;NA;;;;22/07/1989;;;;NA
2019-03-20T04:48:49.722Z;;OS-Clipboard;copy;;22/07/1989;;;;NA;;;;;;;;NA
2019-03-20T04:48:51.537Z;vleno;Chrome;mouseClick;;;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T04:48:51.739Z;vleno;Chrome;paste;;22/07/1989;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T04:48:55.774Z;vleno;Chrome;editField;;;;;Date-date;NA;INPUT;text;date;22-07-1989;;;;NA
2019-03-20T04:48:59.161Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;E9;NA;;;;Italy;;;;NA
2019-03-20T04:48:59.646Z;;OS-Clipboard;copy;;Italy;;;;NA;;;;;;;;NA
2019-03-20T04:49:01.105Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T04:49:01.491Z;vleno;Chrome;paste;;Italy;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T04:49:02.001Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;SingleLine;Italy;;;;NA
2019-03-20T04:49:05.850Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;C9;NA;;;;+61 031 023 0066;;;;NA
2019-03-20T04:49:05.903Z;;OS-Clipboard;copy;;+61 031 023 0066;;;;NA;;;;;;;;NA
2019-03-20T04:49:07.612Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T04:49:07.867Z;vleno;Chrome;paste;;+61 031 023 0066;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T04:49:13.072Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;countrycode;031-023-0066;;;;NA
2019-03-20T04:49:15.821Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;D9;NA;;;;abolzano@gmail.com;;;;NA
2019-03-20T04:49:15.897Z;;OS-Clipboard;copy;;abolzano@gmail.com;;;;NA;;;;;;;;NA
2019-03-20T04:49:17.754Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T04:49:18.058Z;vleno;Chrome;paste;;abolzano@gmail.com;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T04:49:18.392Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Email;abolzano@gmail.com;;;;NA
2019-03-20T04:49:21.502Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;F9;NA;;;;463 Victoria St, West Melbourne, VIC 3003, Melbourne, Australia;;;;NA
2019-03-20T04:49:24.466Z;;OS-Clipboard;copy;;463 Victoria St, West Melbourne;;;;NA;;;;;;;;NA
2019-03-20T04:49:26.320Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T04:49:26.555Z;vleno;Chrome;paste;;463 Victoria St, West Melbourne;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T04:49:26.945Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_AddressLine1;463 Victoria St, West Melbourne;;;;NA
2019-03-20T04:49:31.927Z;;OS-Clipboard;copy;;Melbourne;;;;NA;;;;;;;;NA
2019-03-20T04:49:33.985Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T04:49:34.217Z;vleno;Chrome;paste;;Melbourne;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T04:49:34.705Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_City;Melbourne;;;;NA
2019-03-20T04:49:38.151Z;;OS-Clipboard;copy;;VIC;;;;NA;;;;;;;;NA
2019-03-20T04:49:40.080Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_Region;;;;;NA
